Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
1823.0,30.0,72.0,9392.0,3.0,3.0,1900.0,1950.0,0.0,0.0,0.0,245.0,245.0,797.0,0.0,0.0,797.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1977.7212165097756,0.0,0.0,0.0,36.0,94.0,0.0,0.0,0.0,0.0,9.0,2009.0,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Mansard,CompShg,AsbShng,AsbShng,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,WD,Abnorml
1824.0,30.0,68.58035714285714,6615.0,6.0,6.0,1923.0,1950.0,0.0,0.0,0.0,1022.0,1022.0,1432.0,0.0,0.0,1432.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1923.0,1.0,216.0,266.0,61.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,Gd,Typ,BuiltIn,Unf,Fa,TA,Y,WD,Normal
1825.0,70.0,50.0,4960.0,5.0,7.0,1930.0,1982.0,0.0,0.0,0.0,297.0,297.0,1001.0,653.0,0.0,1654.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1955.0,1.0,336.0,244.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,N,WD,Normal
1826.0,50.0,60.0,6000.0,5.0,5.0,1924.0,1950.0,444.0,220.0,0.0,248.0,468.0,822.0,320.0,0.0,1142.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1924.0,1.0,320.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,6.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
1827.0,30.0,51.0,6120.0,5.0,6.0,1925.0,1999.0,0.0,0.0,0.0,960.0,960.0,995.0,0.0,0.0,995.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1926.0,1.0,264.0,0.0,15.0,51.0,0.0,0.0,0.0,0.0,3.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
1828.0,50.0,51.0,6120.0,5.0,6.0,1938.0,1950.0,0.0,273.0,0.0,679.0,952.0,994.0,588.0,0.0,1582.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1938.0,1.0,250.0,189.0,0.0,34.0,150.0,0.0,0.0,0.0,2.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
1829.0,30.0,50.0,8635.0,5.0,5.0,1925.0,1950.0,0.0,134.0,0.0,938.0,1072.0,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1982.0,5.0,1184.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,8.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,TA,Fa,BrkTil,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,TA,P,WD,Normal
1830.0,70.0,57.0,8094.0,6.0,6.0,1915.0,1950.0,0.0,0.0,0.0,1048.0,1048.0,1048.0,720.0,0.0,1768.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1930.0,2.0,576.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,6.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Detchd,Unf,Fa,Fa,Y,WD,Normal
1831.0,70.0,68.0,9928.0,7.0,8.0,1915.0,1994.0,0.0,0.0,0.0,672.0,672.0,1272.0,672.0,0.0,1944.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,0.0,1915.0,1.0,216.0,24.0,28.0,0.0,0.0,0.0,0.0,400.0,6.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Min2,Detchd,Unf,TA,TA,N,WD,Normal
1832.0,90.0,50.0,3000.0,5.0,1.0,1922.0,1950.0,0.0,0.0,0.0,1040.0,1040.0,1088.0,1040.0,0.0,2128.0,0.0,0.0,2.0,0.0,4.0,2.0,11.0,0.0,1977.7212165097756,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Sev,Attchd,Unf,TA,TA,Y,WD,Abnorml
1833.0,70.0,57.0,6876.0,6.0,5.0,1927.0,1950.0,0.0,522.0,0.0,198.0,720.0,1146.0,784.0,0.0,1930.0,1.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1927.0,1.0,316.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,8.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1834.0,70.0,68.58035714285714,5775.0,6.0,7.0,1915.0,2002.0,0.0,0.0,0.0,483.0,483.0,741.0,686.0,0.0,1427.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1915.0,1.0,379.0,0.0,24.0,112.0,0.0,0.0,0.0,0.0,2.0,2009.0,RM,Pave,IR2,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1835.0,190.0,41.0,5852.0,7.0,5.0,1902.0,2000.0,188.0,169.0,0.0,851.0,1020.0,978.0,886.0,0.0,1864.0,0.0,0.0,2.0,1.0,6.0,1.0,9.0,0.0,1977.7212165097756,0.0,0.0,0.0,188.0,102.0,0.0,0.0,0.0,0.0,5.0,2009.0,RM,Pave,IR3,Bnk,AllPub,Corner,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,GasA,TA,N,FuseF,TA,Typ,Attchd,Unf,TA,TA,N,WD,Normal
1836.0,50.0,60.0,5160.0,6.0,6.0,1927.0,1950.0,0.0,0.0,0.0,1204.0,1204.0,1204.0,462.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,1927.0,1.0,384.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,8.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
1837.0,85.0,86.0,5160.0,4.0,6.0,1923.0,1950.0,0.0,749.0,63.0,46.0,858.0,892.0,0.0,0.0,892.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,1977.7212165097756,0.0,0.0,0.0,0.0,105.0,0.0,160.0,0.0,0.0,7.0,2009.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,SFoyer,Hip,CompShg,MetalSd,MetalSd,TA,Gd,PConc,Gd,Fa,Av,BLQ,Rec,GasA,TA,Y,SBrkr,Gd,Min2,Attchd,Unf,TA,TA,N,COD,Abnorml
1838.0,190.0,60.0,10320.0,6.0,7.0,1915.0,1965.0,0.0,276.0,262.0,160.0,698.0,754.0,649.0,0.0,1403.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1915.0,1.0,308.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,2.0,2009.0,RM,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,GasA,Ex,Y,FuseF,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
1839.0,20.0,50.0,4280.0,4.0,9.0,1946.0,2001.0,0.0,0.0,0.0,560.0,560.0,704.0,0.0,0.0,704.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,1946.0,1.0,220.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,Fa,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,Fa,Typ,CarPort,Unf,TA,TA,Y,WD,Normal
1840.0,90.0,60.0,10800.0,5.0,5.0,1987.0,1988.0,0.0,1200.0,0.0,0.0,1200.0,1200.0,0.0,0.0,1200.0,3.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,1977.7212165097756,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Alloca
1841.0,90.0,68.58035714285714,10547.0,5.0,5.0,1978.0,1978.0,0.0,1152.0,0.0,0.0,1152.0,1152.0,0.0,0.0,1152.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1960.0,1.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,Fa,N,WD,Normal
1842.0,50.0,60.0,9780.0,5.0,3.0,1934.0,1950.0,0.0,0.0,0.0,585.0,585.0,687.0,425.0,0.0,1112.0,1.0,0.0,2.0,0.0,4.0,1.0,6.0,0.0,1934.0,1.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,Detchd,Unf,Po,Po,N,WD,Normal
1843.0,20.0,75.0,11625.0,5.0,6.0,1967.0,1967.0,172.0,527.0,0.0,525.0,1052.0,1052.0,0.0,0.0,1052.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1984.0,1.0,668.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Abnorml
1844.0,85.0,68.58035714285714,8014.0,6.0,5.0,1978.0,1978.0,23.0,456.0,0.0,0.0,456.0,1034.0,0.0,0.0,1034.0,0.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,1978.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,HdBoard,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Basment,Fin,TA,TA,Y,WD,Normal
1845.0,80.0,88.0,15400.0,5.0,5.0,1961.0,1961.0,0.0,0.0,0.0,552.0,552.0,904.0,611.0,259.0,1774.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,1.0,1961.0,1.0,384.0,290.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,Gd,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1846.0,80.0,88.0,15312.0,6.0,5.0,1960.0,1960.0,54.0,588.0,0.0,550.0,1138.0,1138.0,0.0,0.0,1138.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1960.0,2.0,480.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,3.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,COD,Normal
1847.0,80.0,68.58035714285714,15584.0,5.0,5.0,1956.0,1956.0,366.0,0.0,0.0,825.0,825.0,2071.0,0.0,0.0,2071.0,0.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,1956.0,1.0,336.0,131.0,28.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1848.0,20.0,68.58035714285714,9000.0,2.0,2.0,1947.0,1950.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,660.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1977.7212165097756,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,Fa,N,SBrkr,Fa,Min2,Attchd,Unf,TA,TA,N,WD,Normal
1849.0,20.0,68.58035714285714,15635.0,4.0,5.0,1954.0,1954.0,0.0,0.0,0.0,0.0,0.0,1383.0,0.0,0.0,1383.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1980.0,2.0,498.0,0.0,0.0,90.0,0.0,110.0,0.0,0.0,10.0,2009.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Mod,Attchd,Unf,Fa,TA,Y,WD,Normal
1850.0,20.0,68.0,9571.0,5.0,5.0,1956.0,1956.0,0.0,257.0,0.0,816.0,1073.0,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1956.0,1.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1851.0,60.0,50.0,9350.0,6.0,7.0,1946.0,1950.0,0.0,342.0,0.0,405.0,747.0,892.0,747.0,0.0,1639.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1946.0,1.0,240.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
1852.0,20.0,62.0,7440.0,5.0,6.0,1954.0,1954.0,0.0,173.0,0.0,916.0,1089.0,1089.0,0.0,0.0,1089.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1954.0,1.0,252.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,GasW,TA,Y,SBrkr,TA,Typ,Detchd,RFn,TA,TA,P,WD,Normal
1853.0,120.0,42.0,4235.0,5.0,5.0,1984.0,1984.0,149.0,552.0,393.0,104.0,1049.0,1049.0,0.0,0.0,1049.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,1984.0,1.0,266.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,Mn,GLQ,ALQ,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
1854.0,80.0,74.0,10778.0,7.0,6.0,1990.0,1991.0,0.0,460.0,286.0,308.0,1054.0,1061.0,0.0,0.0,1061.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1990.0,2.0,462.0,114.0,36.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
1855.0,80.0,66.0,19255.0,6.0,5.0,1983.0,1983.0,100.0,70.0,450.0,0.0,520.0,1338.0,0.0,0.0,1338.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,1.0,1983.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,9.0,2009.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,Gd,TA,Av,Rec,GLQ,GasA,Gd,Y,SBrkr,Gd,Min2,Attchd,Unf,TA,TA,Y,WD,Normal
1856.0,60.0,85.0,10560.0,7.0,5.0,1993.0,1994.0,0.0,474.0,0.0,605.0,1079.0,1079.0,800.0,0.0,1879.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,473.0,400.0,100.0,144.0,0.0,0.0,0.0,0.0,8.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
1857.0,70.0,120.0,26400.0,5.0,7.0,1880.0,2007.0,0.0,0.0,0.0,0.0,0.0,1288.0,728.0,0.0,2016.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0,1900.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Bnk,AllPub,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Mod,Attchd,Unf,TA,TA,P,WD,Normal
1858.0,90.0,64.0,7018.0,5.0,5.0,1979.0,1979.0,0.0,0.0,0.0,0.0,0.0,1114.0,1114.0,0.0,2228.0,0.0,0.0,2.0,0.0,6.0,2.0,8.0,0.0,1979.0,2.0,720.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Alloca
1859.0,90.0,64.0,7018.0,5.0,5.0,1979.0,1979.0,0.0,0.0,0.0,0.0,0.0,1535.0,0.0,0.0,1535.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1979.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Alloca
1860.0,90.0,64.0,7040.0,5.0,5.0,1979.0,1979.0,216.0,1094.0,0.0,0.0,1094.0,1229.0,0.0,0.0,1229.0,2.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,1979.0,2.0,672.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Alloca
1861.0,90.0,64.0,7007.0,5.0,5.0,1979.0,1979.0,0.0,0.0,0.0,0.0,0.0,1513.0,0.0,0.0,1513.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1979.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Alloca
1862.0,90.0,68.58035714285714,11855.0,7.0,5.0,2000.0,2000.0,23.0,820.0,0.0,348.0,1168.0,1168.0,1619.0,0.0,2787.0,2.0,0.0,4.0,2.0,6.0,2.0,8.0,2.0,2000.0,4.0,820.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
1863.0,90.0,68.58035714285714,7939.0,7.0,5.0,2000.0,2000.0,23.0,820.0,0.0,348.0,1168.0,1168.0,1619.0,0.0,2787.0,2.0,0.0,4.0,2.0,6.0,2.0,8.0,2.0,2000.0,4.0,820.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
1864.0,90.0,68.58035714285714,7976.0,7.0,5.0,2000.0,2000.0,23.0,820.0,0.0,348.0,1168.0,1168.0,1619.0,0.0,2787.0,2.0,0.0,4.0,2.0,6.0,2.0,8.0,2.0,2000.0,4.0,820.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
1865.0,20.0,84.0,10933.0,9.0,5.0,2009.0,2009.0,242.0,1021.0,0.0,534.0,1555.0,1680.0,0.0,0.0,1680.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,2009.0,3.0,1138.0,185.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,New,Partial
